species	phenology lower	phenology upper	mean phenology	year	latitude	longitude	mean centre latitude	grid_50km	grid_5km	tray
oak	116	116	116	2001	52.02083923	-4.84665336	-0.608641543	4 4	47 40	NA
oak	124	124	124	2001	51.53534501	-0.703594391	-1.094135764	3 9	36 98	NA
oak	133	133	133	2001	52.48893327	-0.546957031	-0.140547508	5 9	57 99	NA
oak	127	127	127	2001	53.33793064	-2.997163998	0.708449869	7 6	76 66	NA
oak	132	132	132	2001	52.86475062	-1.912319485	0.235269845	6 8	65 81	NA
oak	143	143	143	2001	52.60798066	-1.110000451	-0.021500118	6 9	60 92	NA
oak	136	136	136	2001	53.55378188	-3.086765164	0.924301103	8 6	81 65	NA
oak	122	122	122	2001	53.1999554	-2.74820819	0.570474624	7 7	73 70	NA
oak	130	130	130	2001	53.49412872	-3.021929012	0.864647947	8 6	80 66	NA
oak	130	130	130	2001	53.64364661	-1.527672364	1.014165835	8 8	83 86	NA
oak	133	133	133	2001	55.19244395	-3.267758407	2.562963171	11 6	117 63	NA
oak	109	109	109	2001	50.151708	-5.092563729	-2.477772776	0 3	6 35	NA
oak	142	142	142	2001	53.18713508	-1.283122843	0.557654305	7 8	73 89	NA
oak	120	120	120	2001	51.44083781	-0.060429371	-1.18864297	3 10	34 106	NA
oak	117	117	117	2001	51.16781934	-2.969664136	-1.46166143	2 6	28 66	NA
oak	121	121	121	2001	51.12820076	-2.97597932	-1.501280015	2 6	27 66	NA
oak	125	125	125	2001	51.13376348	-3.38737909	-1.495717299	2 6	27 60	NA
oak	122	122	122	2001	52.48577471	-2.352365361	-0.143706067	5 7	57 75	NA
oak	132	132	132	2001	52.64033634	-2.156321791	0.010855565	6 7	60 77	NA
oak	125	125	125	2001	52.35962635	-1.556495994	-0.269854427	5 8	54 86	NA
oak	132	132	132	2001	53.65649447	-1.487022995	1.027013697	8 8	83 86	NA
oak	124	124	124	2001	52.11908244	-2.319801768	-0.51039833	4 7	49 75	NA
oak	94	94	94	2001	53.53407865	-1.376569257	0.904597873	8 8	80 88	NA
oak	136	136	136	2001	53.81980431	-0.356373738	1.190323537	8 10	87 101	NA
oak	133	133	133	2001	50.68923076	-4.320308411	-1.94025001	1 4	18 47	NA
oak	139	139	139	2001	53.30902416	-0.478122534	0.679543388	7 10	76 100	NA
oak	120	120	120	2001	51.32877523	-2.314269378	-1.300705549	3 7	31 75	NA
oak	131	131	131	2001	53.90438397	-1.69860072	1.274903198	8 8	89 83	NA
oak	119	119	119	2001	51.76349878	-1.205902186	-0.865981993	4 9	41 90	NA
oak	107	107	107	2001	51.11244361	0.104378412	-1.517037165	2 10	27 109	NA
oak	129	129	129	2001	51.08070956	-1.66722885	-1.548771214	2 8	26 84	NA
oak	133	133	133	2001	53.3428123	-2.210235462	0.713331521	7 7	76 77	NA
oak	136	136	136	2001	52.08658129	-4.565967876	-0.542899481	4 4	49 44	NA
oak	132	132	132	2001	54.38291925	-2.983685287	1.753438473	9 6	99 67	NA
oak	139	139	139	2001	52.46024724	-1.999956115	-0.169233536	5 8	56 80	NA
oak	126	126	126	2001	50.9354371	-3.112829545	-1.694043674	2 6	23 64	NA
oak	125	125	125	2001	51.00736155	-2.191281814	-1.622119224	2 7	24 77	NA
oak	130	130	130	2001	52.15371705	-4.063318484	-0.475763725	5 5	50 51	NA
oak	120	120	120	2001	51.44309606	-1.06113774	-1.18638471	3 9	34 93	NA
oak	118	118	118	2001	50.71185017	-1.203148055	-1.917630606	1 9	18 91	NA
oak	105	105	105	2001	50.27441291	-4.812260672	-2.355067862	0 3	9 39	NA
oak	116	116	116	2001	52.36754869	1.603290755	-0.261932089	5 12	56 129	NA
oak	124	124	124	2001	52.61183833	1.302857944	-0.017642441	6 12	61 124	NA
oak	124	124	124	2001	53.26202563	-3.919383522	0.632544851	7 5	75 54	NA
oak	142	142	142	2001	54.01266908	-1.539802873	1.383188307	9 8	91 86	NA
oak	138	138	138	2001	51.13113655	-1.05244126	-1.498344221	2 9	27 93	NA
oak	146	146	146	2001	55.88911298	-2.942448955	3.259632207	13 6	133 68	NA
oak	123	123	123	2001	52.10307321	0.304592207	-0.526407568	4 11	49 111	NA
oak	130	130	130	2001	51.3644796	-2.608969774	-1.265001173	3 7	32 71	NA
oak	117	117	117	2001	50.90605935	-0.329333509	-1.723421424	2 10	22 103	NA
oak	134	134	134	2001	53.79338051	-1.080036284	1.163899739	8 9	86 92	NA
oak	127	127	127	2001	51.55872696	-0.506408862	-1.070753818	3 10	37 100	NA
oak	125	125	125	2001	50.68700083	-3.896885149	-1.942479943	1 5	17 53	NA
oak	107	107	107	2001	51.14637773	0.261769818	-1.48310305	2 11	28 111	NA
oak	135	135	135	2001	51.13845665	0.2528052	-1.491024124	2 11	28 111	NA
oak	126	126	126	2001	50.86764188	0.60357407	-1.761838897	2 11	22 116	NA
oak	105	105	105	2001	50.9611338	0.758796408	-1.668346976	2 11	24 118	NA
oak	136	136	136	2001	51.10667008	0.740125815	-1.52281069	2 11	27 118	NA
oak	124	124	124	2001	51.20067945	0.879288296	-1.428801322	2 12	29 120	NA
oak	128	128	128	2001	51.16026554	0.548504566	-1.469215232	2 11	28 115	NA
oak	136	136	136	2001	51.03294113	-3.410378884	-1.596539646	2 6	25 60	NA
oak	111	111	111	2001	51.0753185	-2.699816251	-1.554162275	2 7	26 70	NA
oak	133	133	133	2001	52.47965246	-2.968806155	-0.149828316	5 6	57 66	NA
oak	127	127	127	2001	52.65960268	-3.153158809	0.0301219	6 6	61 64	NA
oak	126	126	126	2001	52.57848435	-3.634876703	-0.050996423	5 5	59 57	NA
oak	130	130	130	2001	51.33974854	-1.763078772	-1.289732236	3 8	32 83	NA
oak	133	133	133	2001	53.29602675	-2.234010555	0.666545975	7 7	75 76	NA
oak	125	125	125	2001	52.0023757	-0.321792706	-0.627105075	4 10	47 103	NA
oak	125	125	125	2001	51.9517344	-3.978706008	-0.677746378	4 5	45 52	NA
oak	132	132	132	2001	51.17996517	-0.055660228	-1.449515605	2 10	28 107	NA
oak	114	114	114	2001	51.23089685	-0.203912046	-1.398583927	2 10	29 105	NA
oak	111	111	111	2001	51.03956727	-0.376971142	-1.589913509	2 10	25 102	NA
oak	121	121	121	2001	52.60422801	1.257820939	-0.025252764	6 12	61 124	NA
oak	125	125	125	2001	52.71133777	0.908938752	0.081856998	6 11	63 119	NA
oak	119	119	119	2001	51.65903437	-2.988298227	-0.970446405	3 6	39 66	NA
oak	132	132	132	2001	51.72267778	-2.709320534	-0.906803	4 7	40 70	NA
oak	115	115	115	2001	52.05054116	-1.111869631	-0.578939617	4 9	47 92	NA
oak	141	141	141	2001	53.19647609	-1.073403036	0.566995312	7 9	73 92	NA
oak	131	131	131	2001	53.83539063	-1.411734849	1.205909859	8 8	87 87	NA
oak	130	130	130	2001	52.82376931	-0.837962065	0.19428853	6 9	65 95	NA
oak	131	131	131	2001	54.21732444	-2.584238443	1.587843666	9 7	96 72	NA
oak	121	121	121	2001	52.17308286	1.397358099	-0.45639792	5 12	51 126	NA
oak	124	124	124	2001	52.24876856	-2.868292273	-0.380712217	5 6	52 68	NA
oak	134	134	134	2001	54.14519284	-1.675424104	1.515712067	9 8	94 84	NA
oak	125	125	125	2001	55.9707814	-4.658273386	3.341300622	13 4	135 46	NA
oak	140	140	140	2001	53.84576613	-3.000076666	1.21628536	8 6	87 66	NA
oak	112	112	112	2001	50.70924957	-3.27269031	-1.920231201	1 6	18 62	NA
oak	115	115	115	2001	50.9011037	-2.137105978	-1.728377075	2 7	22 78	NA
oak	141	141	141	2001	54.51035199	-1.805363467	1.880871219	10 8	102 82	NA
oak	134	134	134	2001	52.47889645	-1.585776752	-0.150584322	5 8	57 85	NA
oak	130	130	130	2001	52.23315476	-1.700768746	-0.396326018	5 8	51 84	NA
oak	129	129	129	2001	52.52518495	-1.530128252	-0.104295824	5 8	58 86	NA
oak	130	130	130	2001	51.47553469	-3.318875049	-1.153946081	3 6	35 61	NA
oak	140	140	140	2001	54.48735495	-5.864560901	1.85787418	10 2	103 29	NA
oak	117	117	117	2001	50.87913432	0.221792616	-1.750346459	2 11	22 111	NA
oak	114	114	114	2001	50.85823885	0.185275091	-1.771241924	2 11	21 110	NA
oak	134	134	134	2001	51.04070609	-2.558043695	-1.588774682	2 7	25 72	NA
oak	123	123	123	2001	52.64040195	1.217636508	0.010921175	6 12	61 123	NA
oak	114	114	114	2001	51.42962935	-0.145780074	-1.199851421	3 10	34 105	NA
oak	125	125	125	2001	55.12516459	-6.653376404	2.495683811	11 2	118 20	NA
oak	128	128	128	2001	51.08361903	-1.335206528	-1.545861746	2 8	26 89	NA
oak	129	129	129	2001	53.74947892	-2.872904849	1.119998148	8 6	85 68	NA
oak	136	136	136	2001	51.14945189	1.107056578	-1.480028886	2 12	28 123	NA
oak	120	120	120	2001	50.44608679	-3.588631442	-2.183393987	1 5	12 57	NA
oak	125	125	125	2001	51.731373	-2.997608027	-0.898107779	4 6	40 66	NA
oak	134	134	134	2001	53.94487589	-2.556960447	1.315395111	9 7	90 72	NA
oak	124	124	124	2001	52.32846986	-0.38854938	-0.301010914	5 10	54 101	NA
oak	124	124	124	2001	51.31314751	-0.55942235	-1.316333268	3 10	31 100	NA
oak	124	124	124	2001	50.74719523	-1.326373492	-1.882285546	1 8	18 89	NA
oak	131	131	131	2001	51.16411703	0.957834293	-1.46536375	2 12	28 121	NA
oak	126	126	126	2001	52.72665485	0.94777424	0.097174078	6 11	63 119	NA
oak	135	135	135	2001	54.53575072	-1.204062379	1.906269948	10 9	103 90	NA
oak	128	128	128	2001	54.17979656	-2.928447521	1.550315784	9 6	95 67	NA
oak	115	115	115	2001	50.80778244	-1.375488499	-1.821698337	2 8	20 88	NA
oak	131	131	131	2001	53.81267268	-1.625600733	1.1831919	8 8	87 84	NA
oak	135	135	135	2001	51.69281132	-0.732594593	-0.936669453	4 9	40 97	NA
oak	131	131	131	2001	51.20232698	-1.585484598	-1.427153795	2 8	28 85	NA
oak	132	132	132	2001	51.61536525	-1.605667014	-1.014115522	3 8	38 85	NA
oak	116	116	116	2001	51.61016235	0.660297358	-1.019318427	3 11	38 116	NA
oak	127	127	127	2001	52.34156372	-1.941243233	-0.287917054	5 8	54 80	NA
oak	130	130	130	2001	51.52773093	-2.503033187	-1.101749842	3 7	36 73	NA
oak	116	116	116	2001	51.18615841	1.372885349	-1.443322363	2 12	29 127	NA
oak	118	118	118	2001	52.91406082	-1.497321078	0.284580043	6 8	67 86	NA
oak	118	118	118	2001	51.60660561	-0.560074935	-1.022875168	3 9	38 99	NA
oak	134	134	134	2001	52.92601911	-0.622499908	0.296538331	6 9	67 98	NA
oak	143	143	143	2001	57.4450509	-4.41937399	4.815570125	16 5	168 50	NA
oak	103	103	103	2001	51.46483729	-0.272483421	-1.164643483	3 10	35 104	NA
oak	111	111	111	2001	50.72997622	-2.975457261	-1.899504559	1 6	18 66	NA
oak	139	139	139	2001	51.40813073	-1.333604489	-1.221350046	3 8	33 89	NA
oak	127	127	127	2001	50.82536456	-3.905328791	-1.804116215	2 5	20 53	NA
oak	123	123	123	2001	51.00736155	-2.191281814	-1.622119224	2 7	24 77	NA
oak	123	123	123	2001	50.93264752	-4.049183741	-1.696833253	2 5	23 51	NA
oak	130	130	130	2001	50.85416733	-0.394596131	-1.775313448	2 10	21 102	NA
oak	123	123	123	2001	53.19151087	-3.159511862	0.562030097	7 6	73 64	NA
oak	130	130	130	2001	53.78007041	-0.409529135	1.150589632	8 10	86 100	NA
oak	125	125	125	2001	52.27118213	-2.698994221	-0.358298643	5 7	52 70	NA
oak	130	130	130	2001	52.03474999	-0.486778555	-0.594730788	4 10	47 100	NA
oak	134	134	134	2001	52.53807248	-1.280467926	-0.091408297	5 8	58 89	NA
oak	130	130	130	2001	51.28696055	-0.034465646	-1.342520226	3 10	31 107	NA
oak	102	102	102	2001	50.9543333	-1.221191111	-1.675147472	2 9	23 90	NA
oak	122	122	122	2001	51.03016036	0.450076806	-1.599320418	2 11	25 114	NA
oak	132	132	132	2001	54.57313442	-6.784633965	1.943653649	10 1	106 18	NA
oak	133	133	133	2001	52.0495756	-0.891689235	-0.579905178	4 9	47 95	NA
oak	111	111	111	2001	53.19263279	-2.838125072	0.563152015	7 6	73 68	NA
oak	120	120	120	2001	53.18144061	-0.555969083	0.551959834	7 9	73 99	NA
oak	128	128	128	2001	51.23512637	0.492326748	-1.394354404	3 11	30 114	NA
oak	131	131	131	2001	51.34058872	0.264139373	-1.288892053	3 11	32 111	NA
oak	136	136	136	2001	53.34293416	-2.123121901	0.71345338	7 7	76 78	NA
oak	123	123	123	2001	51.15485902	-0.006665082	-1.474621753	2 10	28 107	NA
oak	127	127	127	2001	50.96527086	-0.070334807	-1.664209911	2 10	24 107	NA
oak	116	116	116	2001	51.40039222	-0.560996039	-1.229088553	3 10	33 100	NA
oak	130	130	130	2001	55.0663003	-3.604240862	2.436819529	11 5	115 59	NA
oak	139	139	139	2001	56.47383456	-2.943109156	3.844353789	14 6	146 68	NA
oak	123	123	123	2001	51.21406718	-0.051360264	-1.415413593	2 10	29 107	NA
oak	127	127	127	2001	51.05044394	0.342532863	-1.579036838	2 11	26 112	NA
oak	124	124	124	2001	52.3524939	-1.572717324	-0.276986871	5 8	54 85	NA
oak	131	131	131	2001	52.3550899	-2.941103266	-0.274390879	5 6	54 67	NA
oak	120	120	120	2001	52.32827832	-1.589091676	-0.301202457	5 8	54 85	NA
oak	131	131	131	2001	53.07686156	-2.479114536	0.447380787	7 7	70 73	NA
oak	128	128	128	2001	52.36593833	-1.445874432	-0.263542447	5 8	54 87	NA
oak	124	124	124	2001	51.32901231	0.254927323	-1.300468469	3 11	32 111	NA
oak	123	123	123	2001	51.11679762	-0.856685974	-1.512683157	2 9	27 96	NA
oak	130	130	130	2001	52.6076313	1.485586858	-0.021849471	6 12	61 127	NA
oak	140	140	140	2001	53.35129772	-1.735111894	0.721816941	7 8	76 83	NA
oak	136	136	136	2001	52.30454264	-0.602267205	-0.324938139	5 9	53 99	NA
oak	129	129	129	2001	51.42256182	0.16174621	-1.206918954	3 11	34 110	NA
oak	132	132	132	2001	51.9041864	-3.811097021	-0.725294373	4 5	44 55	NA
oak	132	132	132	2001	53.98835557	-1.071170038	1.358874799	9 9	91 92	NA
oak	117	117	117	2001	51.67168877	-1.859684869	-0.957792005	3 8	39 81	NA
oak	130	130	130	2001	51.44682035	-1.320767322	-1.182660421	3 8	34 89	NA
oak	126	126	126	2001	51.30367917	-2.843420192	-1.325801607	3 6	31 68	NA
oak	115	115	115	2001	52.35513691	-1.558009176	-0.274343868	5 8	54 86	NA
oak	121	121	121	2001	50.62586555	-1.187042843	-2.003615225	1 9	16 91	NA
oak	122	122	122	2001	51.88585972	0.826185164	-0.743621057	4 11	44 118	NA
oak	132	132	132	2001	52.94749674	-1.266462164	0.318015961	6 8	67 89	NA
oak	123	123	123	2001	51.15167536	-0.969521983	-1.477805414	2 9	27 94	NA
oak	138	138	138	2001	54.17512075	-2.83029399	1.545639977	9 6	95 69	NA
oak	119	119	119	2001	50.99376979	-0.053477315	-1.63571099	2 10	24 107	NA
oak	128	128	128	2001	53.39067497	-3.092018181	0.761194192	7 6	77 65	NA
oak	127	127	127	2001	51.36709025	-0.797630171	-1.262390525	3 9	32 96	NA
oak	143	143	143	2001	55.17286637	-1.547815073	2.543385592	11 8	117 85	NA
oak	135	135	135	2001	53.96830492	-0.524210761	1.338824148	9 9	90 99	NA
oak	133	133	133	2001	53.83097506	-2.408796406	1.20149428	8 7	87 74	NA
oak	130	130	130	2001	51.33427473	-2.957382555	-1.295206042	3 6	31 66	NA
oak	121	121	121	2001	51.16614945	-0.146353845	-1.463331327	2 10	28 105	NA
oak	129	129	129	2001	50.86225618	-2.810335234	-1.767224598	2 6	21 68	NA
oak	132	132	132	2001	52.02896765	-0.424293552	-0.600513126	4 10	47 101	NA
oak	119	119	119	2001	51.58045316	-2.574330817	-1.049027613	3 7	37 72	NA
oak	135	135	135	2001	54.46187437	-1.101240506	1.832393595	10 9	101 91	NA
oak	131	131	131	2001	52.63147008	0.974579348	0.001989301	6 12	61 120	NA
oak	131	131	131	2001	52.4656412	-1.997012281	-0.163839576	5 8	57 80	NA
oak	133	133	133	2001	53.71330455	-2.057537417	1.083823771	8 7	84 79	NA
oak	128	128	128	2001	52.62423908	1.467058564	-0.005241699	6 12	61 126	NA
oak	119	119	119	2001	52.81946273	-2.97041254	0.189981954	6 6	65 66	NA
oak	138	138	138	2001	50.87815316	-0.007792156	-1.751327618	2 10	22 108	NA
oak	124	124	124	2001	51.08976839	-2.516826843	-1.539712381	2 7	26 72	NA
oak	127	127	127	2001	51.35315467	-2.957776136	-1.276326102	3 6	32 66	NA
oak	123	123	123	2001	52.11363172	0.234458819	-0.515849058	4 11	49 110	NA
oak	128	128	128	2001	51.98960084	0.595293593	-0.639879931	4 11	47 115	NA
oak	124	124	124	2001	51.9646052	-2.253204298	-0.66487557	4 7	45 76	NA
oak	127	127	127	2001	51.58241496	-0.430824225	-1.047065812	3 10	37 101	NA
oak	130	130	130	2001	52.12162462	-2.628675086	-0.50785615	4 7	49 71	NA
oak	127	127	127	2001	52.53422664	0.556566087	-0.095254136	5 11	59 114	NA
oak	113	113	113	2001	51.33583498	-0.504159844	-1.293645792	3 10	32 100	NA
oak	123	123	123	2001	51.63262063	-0.188088014	-0.996860145	3 10	38 105	NA
oak	98	98	98	2001	52.92645896	-0.65699888	0.296978184	6 9	67 98	NA
oak	119	119	119	2001	51.13896041	-3.174893415	-1.49052037	2 6	27 63	NA
oak	133	133	133	2001	51.06475508	0.1550238	-1.564725695	2 11	26 110	NA
oak	113	113	113	2001	50.75946395	-1.648343307	-1.87001683	1 8	19 84	NA
oak	132	132	132	2001	52.7644894	-0.892479903	0.135008629	6 9	63 94	NA
oak	127	127	127	2001	52.43228785	-1.576976775	-0.197192929	5 8	56 85	NA
oak	138	138	138	2001	51.70532821	-4.966870539	-0.92415257	4 3	40 39	NA
oak	131	131	131	2001	54.22418634	-2.741826334	1.594705566	9 7	96 70	NA
oak	128	128	128	2001	51.03956727	-0.376971142	-1.589913509	2 10	25 102	NA
oak	141	141	141	2001	55.71744537	-3.475585585	3.087964596	12 6	129 61	NA
oak	117	117	117	2001	50.99904505	-0.926362226	-1.630435725	2 9	24 95	NA
oak	131	131	131	2001	52.55424377	-0.308189603	-0.075237009	5 10	59 102	NA
oak	132	132	132	2001	52.22146259	1.074910038	-0.408018182	5 12	52 122	NA
oak	102	102	102	2001	51.76642096	-2.014095738	-0.863059811	4 7	41 79	NA
oak	123	123	123	2001	51.17466499	-2.625061066	-1.454815788	2 7	28 71	NA
oak	122	122	122	2001	51.32599723	-2.732516574	-1.303483545	3 6	31 69	NA
oak	143	143	143	2001	53.98259509	-1.705661339	1.353114313	9 8	90 83	NA
oak	140	140	140	2001	54.1449833	-1.63664928	1.515502524	9 8	94 84	NA
oak	125	125	125	2001	51.67847572	-2.390923549	-0.951005054	3 7	39 74	NA
oak	125	125	125	2001	50.86589806	0.204108806	-1.76358272	2 11	21 111	NA
oak	138	138	138	2001	52.64702902	1.034777745	0.017548242	6 12	61 121	NA
oak	117	117	117	2001	51.01387049	-3.091897388	-1.615610286	2 6	24 64	NA
oak	119	119	119	2001	51.20471885	-2.71564652	-1.424761926	2 7	29 70	NA
oak	118	118	118	2001	52.1832512	-2.043115759	-0.446229576	5 7	50 79	NA
oak	124	124	124	2001	52.03770024	0.983102752	-0.591780531	4 12	48 120	NA
oak	127	127	127	2001	54.37318441	-2.908176517	1.743703637	9 6	99 68	NA
oak	123	123	123	2001	51.5568201	-0.04013538	-1.072660678	3 10	37 107	NA
oak	138	138	138	2001	51.17690098	-0.793813751	-1.452579792	2 9	28 96	NA
oak	125	125	125	2001	52.18948193	0.017341102	-0.439998842	5 10	51 107	NA
oak	135	135	135	2001	51.36917523	0.452330117	-1.260305547	3 11	33 114	NA
oak	128	128	128	2001	51.64735636	-2.936503807	-0.982124418	3 6	38 67	NA
oak	118	118	118	2001	50.73291341	-1.333974893	-1.89656737	1 8	18 89	NA
oak	127	127	127	2001	51.34088672	-1.99707945	-1.288594057	3 8	32 80	NA
oak	111	111	111	2001	50.84680729	-3.318008006	-1.78267348	2 6	21 61	NA
oak	153	153	153	2001	53.18112597	-1.866788337	0.551645196	7 8	72 81	NA
oak	121	121	121	2001	50.75098527	-1.537840997	-1.87849551	1 8	18 86	NA
oak	128	128	128	2001	51.91520338	-5.001784104	-0.714277396	4 3	45 38	NA
oak	132	132	132	2001	53.44097286	-2.010499093	0.81149208	7 7	78 79	NA
oak	134	134	134	2001	51.33215475	0.315103908	-1.297326024	3 11	32 112	NA
oak	132	132	132	2001	52.331193	-0.026426236	-0.298287775	5 10	54 106	NA
oak	118	118	118	2001	51.3514136	1.054634148	-1.27806717	3 12	33 122	NA
oak	120	120	120	2001	52.57589961	-3.162766333	-0.053581164	5 6	59 64	NA
oak	136	136	136	2001	53.77177716	-1.075956721	1.14229639	8 9	86 92	NA
oak	125	125	125	2001	54.08290685	-0.911168187	1.453426073	9 9	93 94	NA
oak	96	96	96	2002	51.45629597	-1.00974364	-1.173184806	3 9	34 93	NA
oak	136	136	136	2002	54.41535509	-5.517995539	1.78587431	10 3	101 34	NA
oak	116	116	116	2002	51.0015138	-3.678794086	-1.627966974	2 5	24 56	NA
oak	109	109	109	2002	52.57711728	-0.273365013	-0.052363498	5 10	59 103	NA
oak	99	99	99	2002	51.82947974	0.819807598	-0.800001037	4 11	43 118	NA
oak	97	97	97	2002	51.89124367	0.717569079	-0.738237102	4 11	44 117	NA
oak	97	97	97	2002	52.49975789	0.691597737	-0.129722888	5 11	58 116	NA
oak	121	121	121	2002	52.60791103	1.55927369	-0.021569747	6 12	61 128	NA
oak	110	110	110	2002	52.62695064	-1.652782241	-0.002530132	6 8	60 84	NA
oak	115	115	115	2002	52.31726151	-1.898732177	-0.312219262	5 8	53 81	NA
oak	114	114	114	2002	51.40026424	-1.085705086	-1.22921654	3 9	33 92	NA
oak	124	124	124	2002	54.29204981	-0.449787334	1.662569034	9 10	97 100	NA
oak	118	118	118	2002	52.87015206	-1.341839884	0.240671284	6 8	66 88	NA
oak	107	107	107	2002	50.49640221	-4.19944679	-2.133078569	1 4	13 48	NA
oak	115	115	115	2002	52.45321841	-1.957208524	-0.176262365	5 8	56 80	NA
oak	90	90	90	2002	53.3742749	-2.208887483	0.74479412	7 7	77 77	NA
oak	113	113	113	2002	52.01462921	-4.420345866	-0.61485157	4 4	47 46	NA
oak	105	105	105	2002	50.95430173	-2.634912343	-1.675179049	2 7	23 71	NA
oak	128	128	128	2002	55.19720968	-6.491406101	2.567728904	11 2	119 22	NA
oak	102	102	102	2002	51.62226517	-0.101821159	-1.007215604	3 10	38 106	NA
oak	115	115	115	2002	51.25614456	-2.51152607	-1.373336215	3 7	30 72	NA
oak	104	104	104	2002	51.85377773	-4.664387534	-0.775703046	4 4	44 43	NA
oak	117	117	117	2002	51.2555586	-2.466710457	-1.373922176	3 7	30 73	NA
oak	104	104	104	2002	50.83669501	-0.85578872	-1.792785763	2 9	20 96	NA
oak	111	111	111	2002	53.13784588	-2.012650443	0.508365104	7 7	72 79	NA
oak	120	120	120	2002	51.69160803	-0.625566586	-0.937872749	4 9	40 99	NA
oak	97	97	97	2002	51.06212381	0.634455951	-1.567356969	2 11	26 116	NA
oak	116	116	116	2002	51.58846833	-1.4095941	-1.041012444	3 8	37 88	NA
oak	114	114	114	2002	51.4701927	-0.953293522	-1.159288076	3 9	35 94	NA
oak	115	115	115	2002	55.03172478	-1.993712074	2.402244003	11 8	114 80	NA
oak	113	113	113	2002	51.01340494	0.241378145	-1.616075834	2 11	25 111	NA
oak	98	98	98	2002	52.12174314	-2.332966056	-0.507737632	4 7	49 75	NA
oak	115	115	115	2002	50.91896437	-0.464925538	-1.710516403	2 10	22 101	NA
oak	108	108	108	2002	51.25186088	0.555000467	-1.377619895	3 11	30 115	NA
oak	109	109	109	2002	51.97324777	0.862321541	-0.656233009	4 11	46 119	NA
oak	104	104	104	2002	51.74505929	-0.441433324	-0.884421486	4 10	41 101	NA
oak	102	102	102	2002	50.78380532	-1.140333675	-1.845675451	1 9	19 92	NA
oak	121	121	121	2002	54.99243762	-1.602984819	2.362956849	11 8	113 85	NA
oak	100	100	100	2002	50.91458785	-2.661398814	-1.714892926	2 7	22 70	NA
oak	121	121	121	2002	51.62949288	0.298727676	-0.999987894	3 11	38 111	NA
oak	110	110	110	2002	51.75804158	-0.471414013	-0.871439194	4 10	41 101	NA
oak	94	94	94	2002	50.71191737	-1.446163224	-1.917563407	1 8	18 87	NA
oak	113	113	113	2002	51.53479878	0.445361947	-1.094681995	3 11	36 113	NA
oak	102	102	102	2002	50.88974817	-2.385232661	-1.739732605	2 7	22 74	NA
oak	114	114	114	2002	50.84112166	-3.761092088	-1.78835912	2 5	21 55	NA
oak	105	105	105	2002	51.98646448	1.004632636	-0.643016294	4 12	47 121	NA
oak	102	102	102	2002	51.53152027	-3.213807736	-1.097960508	3 6	36 63	NA
oak	109	109	109	2002	53.27523821	-2.544314657	0.645757437	7 7	75 72	NA
oak	92	92	92	2002	51.58631848	-0.349595443	-1.043162292	3 10	37 102	NA
oak	104	104	104	2002	51.48061701	-2.740118365	-1.148863762	3 6	35 69	NA
oak	136	136	136	2002	54.51735954	-2.285743426	1.887878762	10 7	102 76	NA
oak	109	109	109	2002	52.79991186	-3.049390504	0.170431085	6 6	64 65	NA
oak	119	119	119	2002	53.71406071	-1.806022741	1.084579934	8 8	84 82	NA
oak	105	105	105	2002	51.37086671	-0.303319783	-1.258614063	3 10	32 103	NA
oak	103	103	103	2002	51.38443436	-0.399032929	-1.245046419	3 10	33 102	NA
