book_page,year,site,bander,date,time,nestID,unique_nestID,plot,plotLmt,band_in,band_out,original_band,species,dead,current_double_banded,color_combo_different,band_change,recap_betw_year,recap_witn_year,how_cap,stage_of_capt,ul_in,ll_in,ur_in,lr_in,gfe_in,ul_out,ll_out,ur_out,lr_out,gfe_out,picture,rel_status,ffm_s10,ffm_s9,ffm_s8,ffm_s7,ffm_s6,ffm_s5,ffm_s4,ffm_s3,ffm_s2,ffm_s1,ffm_p1,ffm_p2,ffm_p3,ffm_p4,ffm_p5,ffm_p6,ffm_p7,ffm_p8,ffm_p9,ffm_p10,tfm_1,tfm_2,tfm_3,tfm_4,tfm_5,tfm_6,bm_head,bm_neck,bm_back,bm_brst,bm_abd,culmen,total_head,tarsus,wing,toe,fat,weight,cone_wt,final_wt,field_sex,CHD_sex,DFA_score,DFA_sex,final_sex,how_sex,age,how_age,lat_corrected,long_corrected,total_blood_amt,genetic_blood_capillary_tube,genetic_blood_preservative,Hg_blood,ecotox_blood,stable_isotope_blood,malaria_blood,immune_blood,total_feathers_coll,Hg_feathers,pesa_feathers,contaminant_feathers,moss_feathers,AI_cloaca,AI_oral,AI_feces,fecal_sample,geo_serial_number,gps_tag_number,radio_transmitter,comments
1.06,2009,barr,rlanctot,09-07-06,1212,dunl537,09dunl537,brw2,in,NA,223135051,223135051,dunl,NA,n,n,n,n,n,bownet,brood,-,-,-,-,NA,"gf,y",m,y,"o,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,57,27.3,121,NA,2,83.5,23,60.5,u,NA,36.04377,NA,m,chd,sy,plumage,71.29269,-156.64649,1x0.25,EDTA,longmire,NA,NA,y,NA,NA,"1pL,1pR(new),brst",NA,NA,NA,NA,44485-200,44485-200,NA,NA,NA,NA,NA,NA
1.07,2009,barr,fchevreux,09-07-06,1313,amgp770,09amgp770,brw2,in,NA,160369538,160369538,amgp,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"db,o",-,m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,56.8,43.2,181,NA,0,156.5,21,135.5,f,NA,NA,NA,m,chd,ahy,plumage,71.29055,-156.64295,1x0.66,EDTA,longmire,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-219,44485-219,NA,NA,NA,NA,NA,inter toe of left foot half gone
1.08,2009,barr,fchevreux,09-07-06,1606,reph959,09reph959,brw1,in,NA,223135046,223135046,reph,NA,n,n,n,n,n,bownet,brood,-,-,-,-,NA,"gf,y",m,-,"dg,o,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,48.1,22.9,132,NA,1,75,23,52,m,NA,NA,NA,m,plumage,ahy,plumage,71.29673,-156.63276,1x0.33,EDTA,longmire,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-246,44485-246,NA,NA,NA,NA,NA,NA
1.09,2009,barr,rlanctot,09-07-06,1800,lbdo769,09lbdo769,brw2,in,NA,123283685,123283685,lbdo,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"db,r",-,m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3,89.7,39.3,148,NA,1,140,21,119,m,NA,NA,NA,m,culmen,ahy,plumage,71.2932,-156.65332,1x0.5,EDTA,longmire,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-112,44485-112,NA,NA,NA,NA,NA,NA
1.1,2009,barr,syezerinac,09-07-08,1120,amgp460,09amgp460,brw2,in,NA,157374971,157374971,amgp,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"y,dg",-,m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.5,58,43,187,NA,0,152,15,137,u,NA,NA,NA,u,NA,ahy,plumage,71.2932,-156.64827,1x0.25,EDTA,longmire,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-508,44485-508,NA,NA,NA,NA,NA,NA
1.11,2009,barr,amichon,09-07-08,1150,sesa576,09sesa576,brw2,in,NA,225189609,225189609,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"y,r,lb","gf,y",m,NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,16.7,37.8,21.2,102,NA,2,47,14,33,u,NA,NA,NA,u,NA,ahy,plumage,71.2939,-156.64896,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-460,44485-460,NA,NA,NA,NA,NA,NA
1.12,2009,barr,syezerinac,09-07-08,1230,pesa013,09pesa013,brw2,in,NA,230143670,230143670,pesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,-,"dg,lb,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,51.9,27.2,129,NA,1,121,75,46,f,NA,NA,NA,f,overall size,ahy,plumage,71.29554,-156.65005,NA,NA,NA,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-359,44485-359,NA,NA,NA,NA,NA,NA
1.13,2009,barr,syezerinac,09-07-08,1345,dunl559,09dunl559,brw2,out,NA,230143669,230143669,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,"o,r",lb,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,59.3,25.3,122,NA,3,78,15,63,f,NA,37.157115,NA,f,chd,ahy,plumage,71.29475,-156.64111,1x0.5,EDTA,longmire,NA,NA,y,NA,NA,"1pL,1pR,brst",NA,NA,NA,NA,44485-434,44485-434,NA,NA,NA,NA,NA,NA
1.14,2009,barr,syezerinac,09-07-08,1515,reph204,09reph204,brw1,in,NA,230143668,230143668,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,-,"dg,y,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23.7,47.9,22.6,134,NA,0,63,15,48,m,NA,NA,NA,m,plumage,ahy,plumage,71.2985,-156.6294,NA,NA,NA,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-500,44485-500,NA,NA,NA,NA,NA,"non symmetrical feathers (missing), can't score tail feathers"
1.15,2009,barr,fchevreux,09-07-11,1120,amgp770,09amgp770,brw2,in,NA,160369587,160369587,amgp,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"db,r",-,m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,22.7,57.4,46.6,189,NA,1,179,17,162,f,NA,NA,NA,f,chd,ahy,plumage,71.29055,-156.64295,1x1.0,EDTA,longmire,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-539,44485-539,NA,NA,NA,NA,NA,NA
1.16,2009,barr,cgovernali,09-07-11,1455,lbdo457,09lbdo457,brw1,out,NA,123283683,123283683,lbdo,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"lb,db",-,m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6,99.9,42.4,152,NA,2,149,17,132,m,NA,NA,NA,m,culmen,ahy,plumage,71.29415,-156.63208,1x0.5,EDTA,longmire,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-348,44485-348,NA,NA,NA,NA,NA,NA
1.17,2009,barr,fchevreux,09-07-11,1620,rnph587,09rnph587,brw1,in,NA,229164077,229164077,rnph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,y",m,"lb,y,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,45.9,22.1,111,NA,0,64,23,41,m,NA,NA,NA,m,plumage,ahy,plumage,71.29754,-156.63552,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-355,44485-355,NA,NA,NA,NA,NA,the numbers on the band poorly printed 7 before last number could be a 1 
1.18,2009,barr,cgovernali,09-07-11,1727,reph114,09reph114,brw2,out,NA,223135036,223135036,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,-,"o,dg,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,23.6,48.1,23,132,NA,NA,68,23,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.28963,-156.66209,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-485,44485-485,NA,NA,NA,NA,NA,NA
4.01,2009,barr,bhill,09-06-23,1245,dunl702,09dunl702,brw2,in,230144063,230144063,230144063,dunl,NA,n,y,y,y,n,bownet,inc,"y,gfe",-,m,-,x0,"gf,y",m,"r,o",o,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,58.4,25.3,122,NA,0,68,15.1,52.9,m,m,35.40022,NA,m,chd,asy,recapture,71.29068,-156.65119,1x1.0,EDTA,longmire,NA,NA,y,NA,NA,"5pL,5pR,brst",NA,NA,NA,NA,44485-310,44485-310,NA,NA,NA,NA,166.218,"old band combo: y,gfe,X0/-:m/-"
4.02,2009,barr,bhill,09-06-23,1311,dunl516,09dunl516,brw2,in,199177434,223135230,199177434,dunl,NA,n,n,y,y,n,bownet,inc,"y,gf",-,"r,o,r",m,NA,"y,gf",-,"r,o,r",m,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,36.1,63.9,28,129,NA,0,74,14,60,m,m,38.45012,NA,m,chd,asy,recapture,71.29182,-156.64832,1x1.0,EDTA,longmire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44485-170,44485-170,NA,NA,NA,NA,NA,"new metal band put on, old band # 199177434"
4.03,2009,barr,bhill,09-06-23,1407,sesa919,09sesa919,brw2,in,225189574,225189574,225189574,sesa,NA,n,n,n,y,n,bownet,inc,-,"o,r,lb",m,"gf,y",NA,-,"o,r,lb",m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,17.6,38.9,21.1,100,NA,2,44,14,30,m,NA,NA,NA,m,culmen,ahy,plumage,71.2953,-156.65251,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-250,44485-250,NA,NA,NA,NA,NA,NA
4.04,2009,barr,bhill,09-06-23,1415,sesa713,09sesa713,brw2,in,NA,228156149,228156149,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"y,dg,lb","gf,y",m,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,19.2,40.5,22.6,NA,NA,0,44,14,30,f,NA,NA,NA,f,culmen,ahy,plumage,71.29434,-156.65348,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-296,44485-296,NA,NA,NA,NA,NA,NA
4.05,2009,barr,bhill,09-06-23,1430,dunl909,09dunl909,brw2,in,NA,223135231,223135231,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,"r,lb",o,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,62.5,26.4,127,NA,0,72,14,58,f,NA,38.33322,NA,f,chd,ahy,plumage,71.29429,-156.65468,1x1.0,EDTA,longmire,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,44485-152,44485-152,NA,NA,NA,NA,NA,NA
4.06,2009,barr,bhill,09-06-23,1450,sesa714,09sesa714,brw2,in,NA,228156150,228156150,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"y,dg,y","gf,y",m,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,16.7,39.1,21.6,97,NA,0,39,14,25,m,NA,NA,NA,m,culmen,ahy,plumage,71.29525,-156.65785,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-306,44485-306,NA,NA,NA,NA,NA,NA
4.07,2009,barr,rlanctot,09-06-24,1300,dunl909,09dunl909,brw2,in,230143332,230143332,230143332,dunl,NA,n,n,n,y,n,bownet,inc,-,"gf,y",m,"r,y,lb",NA,-,"gf,y",m,"r,y,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,58.8,27.2,122,NA,1,87.5,23,64.5,m,m,36.63297,NA,m,chd,asy,recapture,71.29429,-156.65468,1x0.66,EDTA,longmire,y,NA,y,NA,NA,"5pL,5pR,brst","2sL,2sR,brst",NA,NA,NA,44485-285,44485-285,NA,NA,NA,NA,165.619,NA
4.08,2009,barr,rlanctot,09-06-24,1425,sesa939,09sesa939,brw1,in,NA,228156229,228156229,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,y,o","gf,y",m,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,40.7,22.7,94,NA,2,48,23,25,f,NA,NA,NA,f,culmen,ahy,plumage,71.29821,-156.63561,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-320,44485-320,NA,NA,NA,NA,NA,NA
4.09,2009,barr,rlanctot,09-06-24,1517,dunl548,09dunl548,brw1,in,NA,223135211,223135211,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,"y,r",dg,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,59.5,26.1,119,NA,1,78,23,55,f,NA,36.4693,NA,m,chd,asy,plumage,71.30004,-156.6272,1x0.66,EDTA,longmire,y,NA,y,NA,NA,"10sL,10sR,brst","2sL,2sR,brst",NA,NA,NA,44485-165,44485-165,NA,NA,NA,NA,NA,NA
4.1,2009,barr,rlanctot,09-06-24,1620,sesa512,09sesa512,brw1,in,NA,228156230,228156230,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"r,y,r","gf,y",m,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,19.9,40.6,23.1,99,NA,1,53,23,30,f,NA,NA,NA,f,culmen,ahy,plumage,71.29653,-156.63133,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-274,44485-274,NA,NA,NA,NA,NA,NA
4.11,2009,barr,rlanctot,09-06-24,1725,dunl502,09dunl502,brw1,in,230143356,230143356,230143356,dunl,NA,n,n,n,y,n,bownet,inc,-,"lb,y,r",m,"gf,y",NA,-,"lb,y,r",m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,58,25.9,122,NA,2,77,23,54,m,m,35.94251,NA,m,chd,asy,recapture,71.29562,-156.63741,1x0.33,EDTA,longmire,y,NA,y,NA,NA,"6pL,6pR,brst","2sL,2sR,brst",NA,NA,NA,44485-314,44485-314,NA,NA,NA,NA,166.394,NA
4.12,2009,barr,bhill,09-06-25,1113,dunl516,09dunl516,brw2,in,230143289,230143289,230143289,dunl,NA,n,n,n,y,n,bownet,inc,m,"o,dg,lb",-,"gf,y",NA,m,"o,dg,lb",-,"gf,y",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,60.5,28.8,132,NA,0,74,14,60,f,f,38.177,NA,f,chd,asy,recapture,71.29182,-156.64832,1x0.75,EDTA,longmire,NA,NA,y,NA,NA,"6pL,6pR,brst",NA,NA,NA,NA,44485-206,44485-206,NA,NA,NA,NA,NA,NA
4.13,2009,barr,bhill,09-06-25,1132,lbdo578,09lbdo578,brw2,in,NA,127222284,127222284,lbdo,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"o,lb",-,m,"gf,y",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,101.6,41.9,151,NA,0,132,14,118,f,NA,NA,NA,f,culmen,ahy,plumage,71.29185,-156.6538,1x0.75,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-174,44485-174,NA,NA,NA,NA,NA,NA
4.14,2009,barr,bhill,09-06-25,1200,lbdo579,09lbdo579,brw2,in,NA,127222285,127222285,lbdo,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"o,y",-,m,"gf,y",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,104.1,42.4,155,NA,0,138,14,124,f,NA,NA,NA,f,culmen,ahy,plumage,71.29266,-156.6542,1x0.75,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-235,44485-235,NA,NA,NA,NA,NA,NA
4.15,2009,barr,bhill,09-06-25,1240,sesa551,09sesa551,brw2,in,NA,228156151,228156151,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"dg,o,r","gf,y",m,NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,39,21.3,100,NA,0,38,14,24,f,NA,NA,NA,f,culmen,ahy,plumage,71.29256,-156.6468,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-261,44485-261,NA,NA,NA,NA,NA,NA
4.16,2009,barr,bhill,09-06-25,1405,sesa574,09sesa574,brw2,in,NA,228156152,228156152,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"dg,o,lb","gf,y",m,NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,37.3,21.8,93,NA,0,36,14,22,m,NA,NA,NA,m,culmen,ahy,plumage,71.29435,-156.64745,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-269,44485-269,NA,NA,NA,NA,NA,NA
4.17,2009,barr,bhill,09-06-25,1346,dunl575,09dunl575,brw2,in,230143286,230143286,230143286,dunl,NA,n,n,n,y,n,bownet,inc,m,"o,dg,y",-,"gf,y",NA,m,"o,dg,y",-,"gf,y",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,61.1,26.5,129,NA,0,68,14,54,m,m,37.65346,NA,m,chd,asy,recapture,71.29403,-156.64788,1x0.5,EDTA,longmire,NA,NA,y,NA,NA,brst,NA,NA,NA,NA,44485-143,44485-143,NA,NA,NA,NA,NA,NA
4.18,2009,barr,bhill,09-06-25,1434,dunl550,09dunl550,brw2,out,NA,223135233,223135233,dunl,NA,n,y,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,"r,dg",o,NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,61.4,27.3,127,NA,1,74,14,60,f,NA,37.35333,NA,f,chd,ahy,plumage,71.29569,-156.64919,1x1.0,EDTA,longmire,NA,NA,y,NA,NA,"6pL,6pR,brst",NA,NA,NA,NA,44485-192,44485-192,NA,NA,NA,NA,NA,NA
4.19,2009,barr,bhill,09-06-25,1504,wesa931,09wesa931,brw2,in,NA,228156153,228156153,wesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,y",m,"lb,r,y",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,42.4,21.3,93,NA,0,36,14,22,m,NA,NA,NA,m,culmen,ahy,plumage,71.29526,-156.6499,1x0.5,Plain,lysis,NA,NA,y,NA,NA,"1pL,1pR,brst",NA,NA,NA,NA,44485-223,44485-223,NA,NA,NA,NA,NA,"SFU stable isotope samples, feather wear in data book??"
4.2,2009,barr,bhill,09-06-25,1550,dunl583,09dunl583,brw1,out,NA,223135298,223135298,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,"lb,r",o,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1,60.3,26.8,131,NA,0,73,14,59,f,NA,37.66836,NA,f,chd,ahy,plumage,71.29411,-156.6356,1x1.0,EDTA,longmire,NA,NA,y,NA,NA,"6pL,6pR,brst",NA,NA,NA,NA,44485-254,44485-254,NA,NA,NA,NA,167.006,weight without radio
4.21,2009,barr,bhill,09-06-25,1645,sesa573,09sesa573,brw2,in,NA,228156154,228156154,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"dg,o,y","gf,y",m,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,17.5,39.4,23,99,NA,0,37,14,23,m,NA,NA,NA,m,culmen,ahy,plumage,71.29495,-156.64499,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44485-189,44485-189,NA,NA,NA,NA,NA,NA
4.22,2009,barr,bhill,09-06-25,1750,reph908,09reph908,brw2,in,199177435,223135296,199177435,reph,NA,n,n,y,y,n,bownet,inc,-,"lb,dg,lb",m,"y,gf",NA,-,"lb,dg,lb",m,"y,gf",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,46.4,23.1,133,NA,0,63,14,49,m,NA,NA,NA,m,plumage,ahy,recapture,71.29151,-156.65766,NA,NA,NA,y,NA,y,NA,NA,"10sL,10sR","2sL,2sR",NA,NA,NA,44485-294,44485-294,NA,NA,NA,NA,NA,"old band worn & unreadable - 199177435 from database; changed yellow band, all others looked good"
4.23,2009,barr,bhill,09-06-26,945,dunl583,09dunl583,brw1,out,199124599,199124599,199124599,dunl,NA,n,n,n,y,n,bownet,inc,m,"o,dg,r",-,"gf,y",NA,m,"o,dg,r",-,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,56.5,25.4,123,NA,1,71,15.2,55.8,m,m,34.8983,NA,m,chd,asy,recapture,71.29411,-156.6356,1x1.0,EDTA,longmire,NA,NA,y,NA,NA,brst,NA,NA,NA,NA,44485-217,44485-217,NA,NA,NA,NA,167.944,NA
4.24,2009,barr,bhill,09-06-26,1100,dunl582,09dunl582,brw1,in,NA,223135234,223135234,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,"lb,o",o,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,57.9,26.4,124,NA,0,71,14,57,m,NA,35.5309,NA,m,chd,ahy,plumage,71.29638,-156.62932,1x1.0,EDTA,longmire,NA,NA,y,NA,NA,"6pL,6pR,brst",NA,NA,NA,NA,44485-302,44485-302,NA,NA,NA,NA,164.682,NA
4.25,2009,barr,bhill,09-06-27,1149,wesa749,09wesa749,brw1,out,NA,228156155,228156155,wesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,-,"gf,y",m,"lb,r,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,48.9,23.6,101,NA,1,46,14,32,f,NA,NA,NA,f,culmen,sy,plumage,71.29437,-156.63666,1x0.5,Plain,lysis,NA,NA,y,NA,NA,"1pL,1pR,brst,toenail",NA,NA,NA,NA,44485-312,44485-312,NA,NA,NA,NA,NA,"SFU stable isotope samples, feather wear in data book??"
4.26,2009,barr,bhill,09-06-27,1355,dunl918,09dunl918,brw1,out,NA,223135239,223135239,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,"lb,y",o,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,64.9,27.1,127,NA,0,73,14,59,f,NA,39.16434,NA,f,chd,ahy,plumage,71.29629,-156.64535,1x1.0,EDTA,longmire,NA,NA,y,NA,NA,brst,NA,NA,NA,NA,44485-325,44485-325,NA,NA,NA,NA,NA,NA
4.27,2009,barr,bhill,09-06-27,1450,dunl575,09dunl575,brw2,in,230143286,230143286,230143286,dunl,NA,n,n,n,n,y,bownet,inc,m,"o,dg,y",-,"gf,y",NA,m,"o,dg,y",-,"gf,y",NA,y,band/rel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,m,NA,NA,m,chd,NA,NA,71.29403,-156.64788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.391,recap to radio
4.29,2009,barr,bhill,09-06-27,1545,dunl537,09dunl537,brw2,in,NA,223135238,223135238,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,y",m,"lb,dg",o,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,60.2,26.8,121,NA,0,66,14,52,u,NA,35.50851,NA,f,chd,ahy,plumage,71.29269,-156.64649,1x1.0,EDTA,longmire,NA,NA,y,NA,NA,"6pL,6pR,brst",NA,NA,NA,NA,44485-212,44485-212,NA,NA,NA,NA,166.332,NA
