year,day,species,mass,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,87,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,21,RUTU,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,156,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,166,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,124,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,175,,,
2012,22,REKN,131,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,158,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,175,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,169,,,
2012,22,REKN,NA,,,
2012,22,REKN,132,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,160,,,
2012,22,REKN,NA,,,
2012,22,REKN,168,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,168,,,
2012,22,REKN,NA,,,
2012,22,REKN,128,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,REKN,168,,,
2012,22,REKN,NA,,,
2012,22,REKN,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,93,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,144,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,22,RUTU,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,174,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,NA,,,
2012,25,REKN,176,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,122,,,
2012,25,RUTU,111,,,
2012,25,RUTU,138,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,82,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,120,,,
2012,25,RUTU,130,,,
2012,25,RUTU,140,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,25,RUTU,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,176,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,184,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,150,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,NA,,,
2012,26,REKN,177,,,
2012,26,REKN,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,140,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,153,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,148,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,130,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2012,26,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,117,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,13,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,91,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,92,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,98,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,93,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,113,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,14,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,129,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,138,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,117,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,17,RUTU,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,NA,,,
2013,19,REKN,108,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,127,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,96,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,99,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,120,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,19,RUTU,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,105,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,157,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,125,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,178,,,
2013,21,REKN,NA,,,
2013,21,REKN,NA,,,
2013,21,REKN,118,,,
2013,21,RUTU,NA,,,
2013,21,RUTU,NA,,,
2013,21,RUTU,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,NA,,,
2013,23,REKN,157,,,
2013,23,REKN,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,113,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,116,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,92,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,105,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,135,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,95,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,92,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,116,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,101,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,119,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,139,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,137,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,150,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,94,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,99,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,113,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,134,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2013,23,RUTU,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,118,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,103,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,101,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,120,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,114,,,
2014,10,REKN,100,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,107,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,101,,,
2014,10,REKN,102,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,110,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,REKN,NA,,,
2014,10,RUTU,74,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,87,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,74,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,76,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,66,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,72,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,56,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,43,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,54,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,35,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,NA,,,
2014,10,RUTU,83,,,
2014,13,REKN,121,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,90,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,130,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,128,,,
2014,13,REKN,104,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
2014,13,REKN,NA,,,
