book_page,year,site,bander,date,time,nestID,unique_nestID,plot,plotLmt,band,species,chick_egg_number,recap_witn_year,stage_of_capt,ul,ll,ur,lr,gfe,rel_status,dead,culmen,tarsus,wing,weight,cone_wt,final_wt,est_age,lat,long,blood,genetic_blood_capillary_tube,genetic_blood_preservative,stable_isotope,buccal,color,gut,radio_transmitter,comments
NA,2003,barr,breed2003,03-06-30,NA,dunl009,03dunl009,brw3,out,168181066,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,11.3,23.2,NA,NA,NA,8,0,71.26648,-156.52864,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-30,NA,dunl009,03dunl009,brw3,out,168181067,dunl,chick3,n,nest,"gf,r",-,-,m,NA,band/rel,n,10.9,23.3,NA,NA,NA,8,0,71.26648,-156.52864,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-30,NA,dunl009,03dunl009,brw3,out,168181068,dunl,chick4,n,nest,"gf,r",-,-,m,NA,band/rel,n,11.2,22.9,NA,NA,NA,8.5,0,71.26648,-156.52864,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,reph307,03reph307,brw1,in,168181069,reph,chick1,n,nest,-,r,m,-,NA,band/rel,n,8.1,19.1,NA,NA,NA,5,0,71.29868,-156.62923,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,reph307,03reph307,brw1,in,168181070,reph,chick2,n,nest,-,r,m,-,NA,band/rel,n,8.1,19.6,NA,NA,NA,4.5,0,71.29868,-156.62923,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,reph307,03reph307,brw1,in,168181071,reph,chick3,n,nest,-,r,m,-,NA,band/rel,n,8,19.8,NA,NA,NA,5,0,71.29868,-156.62923,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,reph307,03reph307,brw1,in,168181072,reph,chick4,n,nest,-,r,m,-,NA,band/rel,n,7.1,18.6,NA,NA,NA,5,0,71.29868,-156.62923,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,reph409,03reph409,brw2,in,168181073,reph,chick1,n,nest,-,r,m,-,NA,band/rel,n,8.2,20.5,NA,NA,NA,5,0,71.29201,-156.64988,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,reph409,03reph409,brw2,in,168181074,reph,chick2,n,nest,-,r,m,-,NA,band/rel,n,8.1,20.2,NA,NA,NA,5.5,0,71.29201,-156.64988,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,reph409,03reph409,brw2,in,168181075,reph,chick3,n,nest,-,r,m,-,NA,band/rel,n,8.1,20.8,NA,NA,NA,5.5,0,71.29201,-156.64988,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-02,NA,dunl507,03dunl507,brw3,out,168181076,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,11,23.9,NA,NA,NA,8.5,0,71.25699,-156.53532,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-02,NA,dunl507,03dunl507,brw3,out,168181077,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,10.6,24.4,NA,NA,NA,9,0,71.25699,-156.53532,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-02,NA,dunl507,03dunl507,brw3,out,168181078,dunl,chick3,n,nest,"gf,r",-,-,m,NA,band/rel,n,11.2,25.2,NA,NA,NA,9,0,71.25699,-156.53532,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-02,NA,dunl507,03dunl507,brw3,out,168181079,dunl,chick4,n,nest,"gf,r",-,-,m,NA,band/rel,n,10.3,23.3,NA,NA,NA,10,0,71.25699,-156.53532,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,reph311,03reph311,brw1,in,168181085,reph,chick1,n,nest,-,r,m,-,NA,band/rel,n,8,19.1,NA,NA,NA,5.5,0,71.2976,-156.63541,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,reph311,03reph311,brw1,in,168181086,reph,chick2,n,nest,-,r,m,-,NA,band/rel,n,8.2,20,NA,NA,NA,4.5,0,71.2976,-156.63541,45,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,reph311,03reph311,brw1,in,168181087,reph,chick3,n,nest,-,r,m,-,NA,band/rel,n,8.2,19.1,NA,NA,NA,5,0,71.2976,-156.63541,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,dunl013,03dunl013,brw3,out,168181089,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,10.1,23.7,NA,NA,NA,7.5,0,71.26382,-156.52864,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,dunl013,03dunl013,brw3,out,168181090,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,11.9,22.8,NA,NA,NA,7,0,71.26382,-156.52864,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,dunl013,03dunl013,brw3,out,168181091,dunl,chick3,n,nest,"gf,r",-,-,m,NA,band/rel,n,11.4,21.7,NA,NA,NA,8.5,0,71.26382,-156.52864,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,dunl013,03dunl013,brw3,out,168181092,dunl,chick4,n,nest,"gf,r",-,-,m,NA,band/rel,n,11.3,22.9,NA,NA,NA,7.5,0,71.26382,-156.52864,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,dunl202,03dunl202,brw2,in,168181093,dunl,chick1,n,nest,"gf,r",-,-,m,NA,band/rel,n,11.5,22.7,NA,NA,NA,8.5,0,71.29284,-156.65609,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,dunl202,03dunl202,brw2,in,168181094,dunl,chick2,n,nest,"gf,r",-,-,m,NA,band/rel,n,10.7,22.8,NA,NA,NA,9,0,71.29284,-156.65609,20,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,dunl202,03dunl202,brw2,in,168181095,dunl,chick3,n,nest,"gf,r",-,-,m,NA,band/rel,n,10.7,22.9,NA,NA,NA,8,0,71.29284,-156.65609,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-04,NA,reph310,03reph310,brw1,in,168181096,reph,chick1,n,nest,-,r,m,-,NA,band/rel,n,9.1,20.4,NA,NA,NA,6,0,71.29805,-156.6408,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-04,NA,reph310,03reph310,brw1,in,168181097,reph,chick2,n,nest,-,r,m,-,NA,band/rel,n,8.2,18.6,NA,NA,NA,4.5,0,71.29805,-156.6408,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-04,NA,reph310,03reph310,brw1,in,168181098,reph,chick3,n,nest,-,r,m,-,NA,band/rel,n,8.7,20.3,NA,NA,NA,5.5,0,71.29805,-156.6408,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-04,NA,reph310,03reph310,brw1,in,168181099,reph,chick4,n,nest,-,r,m,-,NA,band/rel,n,8.9,20.6,NA,NA,NA,4.5,0,71.29805,-156.6408,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-04,NA,pesa403,03pesa403,brw2,out,168181100,pesa,chick1,n,nest,-,r,m,-,NA,band/rel,n,11.4,24,NA,NA,NA,9.5,0,71.2902,-156.65587,40,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-29,NA,sesa501,03sesa501,brw2,in,171173206,sesa,chick1,n,nest,-,r,m,-,NA,band/rel,n,6.9,18.9,NA,NA,NA,6.5,1,71.29466,-156.65354,55,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-29,NA,sesa501,03sesa501,brw2,in,171173207,sesa,chick2,n,nest,-,r,m,-,NA,band/rel,n,7.7,20,NA,NA,NA,7,1,71.29466,-156.65354,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-29,NA,sesa501,03sesa501,brw2,in,171173208,sesa,chick3,n,nest,-,r,m,-,NA,band/rel,n,7.4,19.5,NA,NA,NA,7,1,71.29466,-156.65354,60,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-06,NA,sesa007,03sesa007,brw2,in,171173211,sesa,chick1,n,nest,-,r,m,-,NA,band/rel,y,7.6,18.5,NA,NA,NA,NA,0,71.29521,-156.64587,15,NA,NA,NA,NA,NA,NA,NA,found dead in nest 7 july
NA,2003,barr,breed2003,03-07-06,NA,sesa007,03sesa007,brw2,in,171173212,sesa,chick2,n,nest,-,r,m,-,NA,band/rel,n,8.8,19.4,NA,NA,NA,NA,0,71.29521,-156.64587,20,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-30,NA,sesa503,03sesa503,brw2,in,171173417,sesa,chick2,n,nest,-,r,m,-,NA,band/rel,n,7.8,19.2,NA,NA,NA,4,0,71.29571,-156.65749,20,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-30,NA,sesa503,03sesa503,brw2,in,171173418,sesa,chick3,n,nest,-,r,m,-,NA,band/rel,n,7.1,17.8,NA,NA,NA,4,0,71.29571,-156.65749,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-30,NA,sesa503,03sesa503,brw2,in,171173419,sesa,chick4,n,nest,-,r,m,-,NA,band/rel,n,7.3,18.6,NA,NA,NA,4,0,71.29571,-156.65749,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,sesa502,03sesa502,brw2,in,171173420,sesa,chick1,n,nest,-,r,m,-,NA,band/rel,n,8.5,19.5,NA,NA,NA,4.5,0,71.29558,-156.65136,30,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,sesa502,03sesa502,brw2,in,171173421,sesa,chick2,n,nest,-,r,m,-,NA,band/rel,n,8.1,18.6,NA,NA,NA,3.5,0,71.29558,-156.65136,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,sesa502,03sesa502,brw2,in,171173422,sesa,chick3,n,nest,-,r,m,-,NA,band/rel,n,8.4,19.7,NA,NA,NA,3.5,0,71.29558,-156.65136,30,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-01,NA,sesa502,03sesa502,brw2,in,171173423,sesa,chick4,n,nest,-,r,m,-,NA,band/rel,n,7.5,17.8,NA,NA,NA,3.5,0,71.29558,-156.65136,50,NA,NA,NA,NA,NA,NA,NA,NA
3.incidental,2003,barr,breed2003,03-07-02,NA,sesaA,03sesaA,brw3,out,171173426,sesa,chick1,n,brood,-,r,m,-,NA,band/rel,n,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,part of 6 pack by plot 3
3.incidental,2003,barr,breed2003,03-07-02,NA,sesaA,03sesaA,brw3,out,171173427,sesa,chick2,n,brood,-,r,m,-,NA,band/rel,n,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,part of 6 pack by plot 3
3.incidental,2003,barr,breed2003,03-07-02,NA,sesaA,03sesaA,brw3,out,171173428,sesa,chick3,n,brood,-,r,m,-,NA,band/rel,n,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,part of 6 pack by plot 3
3.incidental,2003,barr,breed2003,03-07-02,NA,sesaA,03sesaA,brw3,out,171173429,sesa,chick4,n,brood,-,r,m,-,NA,band/rel,n,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,part of 6 pack by plot 3
NA,2003,barr,breed2003,03-07-03,NA,sesa506,03sesa506,brw2,in,171173430,sesa,chick1,n,nest,-,r,m,-,NA,band/rel,n,7.4,19.2,NA,NA,NA,4,0,71.2921,-156.65694,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,sesa506,03sesa506,brw2,in,171173431,sesa,chick2,n,nest,-,r,m,-,NA,band/rel,n,7.5,20.4,NA,NA,NA,5,0,71.2921,-156.65694,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,sesa506,03sesa506,brw2,in,171173432,sesa,chick3,n,nest,-,r,m,-,NA,band/rel,n,8.3,20.6,NA,NA,NA,4.5,0,71.2921,-156.65694,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-03,NA,sesa506,03sesa506,brw2,in,171173433,sesa,chick4,n,nest,-,r,m,-,NA,band/rel,n,7.5,18,NA,NA,NA,4.5,0,71.2921,-156.65694,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-09,NA,rnph410,03rnph410,brw2,in,171173435,rnph,chick1,n,nest,-,r,m,-,NA,band/rel,n,7.5,18.1,NA,NA,NA,4,0,71.29106,-156.65913,60,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-09,NA,rnph410,03rnph410,brw2,in,171173436,rnph,chick2,n,nest,-,r,m,-,NA,band/rel,n,8.5,18.4,NA,NA,NA,4,0,71.29106,-156.65913,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-09,NA,rnph410,03rnph410,brw2,in,171173437,rnph,chick3,n,nest,-,r,m,-,NA,band/rel,n,8,19.6,NA,NA,NA,4.5,0,71.29106,-156.65913,60,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-09,NA,rnph410,03rnph410,brw2,in,171173438,rnph,chick4,n,nest,-,r,m,-,NA,band/rel,n,7.7,18.5,NA,NA,NA,4,0,71.29106,-156.65913,50,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-29,NA,dunl101,03dunl101,brw3,in,NA,dunl,egg3,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.27106,-156.52818,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-18,NA,dunl104,03dunl104,brw3,in,NA,dunl,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.26943,-156.5268,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-30,NA,dunl305,03dunl305,brw1,in,NA,dunl,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29637,-156.63116,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-18,NA,lbdo005,03lbdo005,brw1,in,NA,lbdo,egg1,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29758,-156.63466,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-18,NA,lbdo005,03lbdo005,brw1,in,NA,lbdo,egg2,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29758,-156.63466,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-18,NA,lbdo005,03lbdo005,brw1,in,NA,lbdo,egg3,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29758,-156.63466,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-18,NA,lbdo005,03lbdo005,brw1,in,NA,lbdo,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29758,-156.63466,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-27,NA,lbdo016,03lbdo016,brw1,in,NA,lbdo,egg1,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29663,-156.63763,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-12,NA,pesa014,03pesa014,brw2,in,NA,pesa,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29498,-156.64452,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-24,NA,pesa328,03pesa328,brw2,in,NA,pesa,egg1,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29304,-156.65786,tissue,NA,NA,NA,NA,NA,NA,NA,nest abandoned; weather-related? - 4th egg missing
NA,2003,barr,breed2003,03-07-24,NA,pesa328,03pesa328,brw2,in,NA,pesa,egg2,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29304,-156.65786,tissue,NA,NA,NA,NA,NA,NA,NA,nest abandoned; weather-related? - 4th egg missing
NA,2003,barr,breed2003,03-07-24,NA,pesa328,03pesa328,brw2,in,NA,pesa,egg3,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29304,-156.65786,tissue,NA,NA,NA,NA,NA,NA,NA,nest abandoned; weather-related? - 4th egg missing
NA,2003,barr,breed2003,03-07-24,NA,pesa329,03pesa329,brw3,out,NA,pesa,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.26746,-156.52012,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-24,NA,pesa413,03pesa413,brw2,in,NA,pesa,egg3,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29206,-156.64285,tissue,NA,NA,NA,NA,NA,NA,NA,SAMPLE NOT FOUND
NA,2003,barr,breed2003,03-07-24,NA,pesa413,03pesa413,brw2,in,NA,pesa,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29206,-156.64285,tissue,NA,NA,NA,NA,NA,NA,NA,SAMPLE NOT FOUND
NA,2003,barr,breed2003,03-07-10,NA,reph308,03reph308,brw4,in,NA,reph,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.26386,-156.48467,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-14,NA,reph317,03reph317,brw1,in,NA,reph,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.30025,-156.63908,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-02,NA,reph320,03reph320,brw1,in,NA,reph,egg3,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29611,-156.62907,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-07-02,NA,reph409,03reph409,brw2,in,NA,reph,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29201,-156.64988,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-29,NA,sesa501,03sesa501,brw2,in,NA,sesa,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29466,-156.65354,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,barr,breed2003,03-06-30,NA,sesa503,03sesa503,brw2,in,NA,sesa,egg1,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.29571,-156.65749,tissue,NA,NA,NA,NA,NA,NA,NA,NA
4.08,2004,barr,breed2004,04-07-06,NA,reph340,04reph340,brw2,out,91106954,reph,chick1,n,nest,-,o,m,-,NA,band/rel,n,NA,NA,NA,NA,NA,NA,0,71.29754,-156.65211,NA,NA,NA,NA,NA,NA,NA,NA,"only found 1 chick; did not measure, weigh, or bleed due to weather"
1.incidental,2004,barr,breed2004,04-07-24,NA,amgp448,04amgp448,brw1,NA,140301402,amgp,chick1,n,brood,-,o,m,-,NA,band/rel,n,16.8,39.9,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no location written
1.incidental,2004,barr,breed2004,04-07-24,NA,amgp448,04amgp448,brw1,NA,140301403,amgp,chick2,n,brood,-,o,m,-,NA,band/rel,n,16.2,41.5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no location written
6.27,2004,barr,breed2004,04-07-01,NA,dunl113,04dunl113,brw5,out,162115927,dunl,chick1,n,nest,-,o,m,-,NA,band/rel,n,10.5,24,NA,NA,NA,8,0,71.25692,-156.53289,45,NA,NA,NA,NA,NA,NA,NA,NA
6.27,2004,barr,breed2004,04-07-01,NA,dunl113,04dunl113,brw5,out,162115928,dunl,chick2,n,nest,-,o,m,-,NA,band/rel,n,9.7,23,NA,NA,NA,7.5,0,71.25692,-156.53289,50,NA,NA,NA,NA,NA,NA,NA,NA
6.27,2004,barr,breed2004,04-07-01,NA,dunl113,04dunl113,brw5,out,162115929,dunl,chick3,n,nest,-,o,m,-,NA,band/rel,n,9.7,23.7,NA,NA,NA,8.5,0,71.25692,-156.53289,30,NA,NA,NA,NA,NA,NA,NA,NA
6.27,2004,barr,breed2004,04-07-01,NA,dunl113,04dunl113,brw5,out,162115930,dunl,chick4,n,nest,-,o,m,-,NA,band/rel,n,NA,NA,NA,NA,NA,8,0,71.25692,-156.53289,50,NA,NA,NA,NA,NA,NA,NA,NA
10.08,2004,barr,breed2004,04-07-02,NA,dunl210,04dunl210,brw7,in,162115931,dunl,chick1,n,nest,-,o,m,-,NA,band/rel,n,10.5,24.9,NA,NA,NA,7,0,71.24767,-156.58538,50,NA,NA,NA,NA,NA,NA,NA,"2 chicks, 1 egg, 1 egg gone"
8.02,2004,barr,breed2004,04-07-02,NA,dunl201,04dunl201,brw6,in,162115932,dunl,chick1,n,nest,-,o,m,-,NA,band/rel,n,10.1,24.5,NA,NA,NA,8,0,71.24216,-156.5461,50,NA,NA,NA,NA,NA,NA,NA,NA
8.02,2004,barr,breed2004,04-07-02,NA,dunl201,04dunl201,brw6,in,162115933,dunl,chick2,n,nest,-,o,m,-,NA,band/rel,n,10.9,24,NA,NA,NA,8,0,71.24216,-156.5461,40,NA,NA,NA,NA,NA,NA,NA,NA
7.incidental,2004,barr,breed2004,04-07-07,NA,reph261,04reph261,brw7,NA,162115942,reph,chick1,n,brood,-,o,m,-,NA,band/rel,n,10,19,NA,27,18,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"did not catch dad so chicks not bled; GPS: 71.24935N, 156.59193W"
7.incidental,2004,barr,breed2004,04-07-07,NA,reph261,04reph261,brw7,NA,162115943,reph,chick2,n,brood,-,o,m,-,NA,band/rel,n,8.7,16,NA,26,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"did not catch dad so chicks not bled; GPS: 71.24935N, 156.59193W"
7.incidental,2004,barr,breed2004,04-07-07,NA,reph261,04reph261,brw7,NA,162115944,reph,chick3,n,brood,-,o,m,-,NA,band/rel,n,9.1,18.3,NA,28,18,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"did not catch dad so chicks not bled; GPS: 71.24935N, 156.59193W"
7.incidental,2004,barr,breed2004,04-07-07,NA,reph261,04reph261,brw7,NA,162115945,reph,chick4,n,brood,-,o,m,-,NA,band/rel,n,9.4,19,NA,27,18,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"did not catch dad so chicks not bled; GPS: 71.24935N, 156.59193W"
11.07,2004,barr,breed2004,04-07-09,NA,reph120,04reph120,brw7,out,162115948,reph,chick1,n,nest,-,o,m,-,NA,band/rel,n,7.5,19.5,NA,22.5,18,4.5,0,71.24566,-156.565,10,NA,NA,NA,NA,NA,NA,NA,NA
11.07,2004,barr,breed2004,04-07-09,NA,reph120,04reph120,brw7,out,162115949,reph,chick2,n,nest,-,o,m,-,NA,band/rel,n,7.5,19.5,NA,23,18,5,0,71.24566,-156.565,5,NA,NA,NA,NA,NA,NA,NA,NA
11.07,2004,barr,breed2004,04-07-09,NA,reph120,04reph120,brw7,out,162115950,reph,chick3,n,nest,-,o,m,-,NA,band/rel,n,7.3,19.1,NA,22,18,4,0,71.24566,-156.565,50,NA,NA,NA,NA,NA,NA,NA,NA
11.07,2004,barr,breed2004,04-07-09,NA,reph120,04reph120,brw7,out,162115951,reph,chick4,n,nest,-,o,m,-,NA,band/rel,n,7.6,19.4,NA,23,18,5,0,71.24566,-156.565,50,NA,NA,NA,NA,NA,NA,NA,NA
10.21,2004,barr,breed2004,04-07-09,NA,reph426,04reph426,brw7,out,162115952,reph,chick1,n,nest,-,o,m,-,NA,band/rel,n,8.3,20.1,NA,22.5,18,4.5,0,71.24432,-156.56422,10,NA,NA,NA,NA,NA,NA,NA,NA
10.21,2004,barr,breed2004,04-07-09,NA,reph426,04reph426,brw7,out,162115953,reph,chick2,n,nest,-,o,m,-,NA,band/rel,n,7.9,19.7,NA,23.5,18,5.5,0,71.24432,-156.56422,50,NA,NA,NA,NA,NA,NA,NA,NA
10.21,2004,barr,breed2004,04-07-09,NA,reph426,04reph426,brw7,out,162115954,reph,chick3,n,nest,-,o,m,-,NA,band/rel,n,NA,NA,NA,NA,NA,NA,0,71.24432,-156.56422,50,NA,NA,NA,NA,NA,NA,NA,chick very small and weak; not weighed or measured
10.21,2004,barr,breed2004,04-07-09,NA,reph426,04reph426,brw7,out,162115955,reph,chick4,n,nest,-,o,m,-,NA,band/rel,n,8.4,18.4,NA,23,18,5,0,71.24432,-156.56422,5,NA,NA,NA,NA,NA,NA,NA,NA
5.incidental,2004,barr,breed2004,04-07-10,NA,reph352,04reph352,brw3,NA,162115956,reph,chick1,n,brood,-,o,m,-,NA,band/rel,n,9,18.3,NA,23,18,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no location recorded, did not capture male"
5.incidental,2004,barr,breed2004,04-07-10,NA,reph352,04reph352,brw3,NA,162115957,reph,chick2,n,brood,-,o,m,-,NA,band/rel,n,9.1,19,NA,24,18,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no location recorded, did not capture male"
10.26,2004,barr,breed2004,04-07-12,NA,pesa117,04pesa117,brw7,out,162115958,pesa,chick1,n,nest,-,o,m,-,NA,band/rel,n,10.6,23.9,NA,26,18,8,0,71.24468,-156.56877,50,NA,NA,NA,NA,NA,NA,NA,NA
10.26,2004,barr,breed2004,04-07-12,NA,pesa117,04pesa117,brw7,out,162115959,pesa,chick2,n,nest,-,o,m,-,NA,band/rel,n,10.9,21.2,NA,26.5,18,8.5,0,71.24468,-156.56877,75,NA,NA,NA,NA,NA,NA,NA,NA
10.26,2004,barr,breed2004,04-07-12,NA,pesa117,04pesa117,brw7,out,162115960,pesa,chick3,n,nest,-,o,m,-,NA,band/rel,n,10.2,21.7,NA,26,18,8,0,71.24468,-156.56877,40,NA,NA,NA,NA,NA,NA,NA,NA
