1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,YEAR,DC_DISTANCE TO CENTER,MASS(g),PK_PEAK HEIGHT,HD_HATCHING DATE,HD_HATCHING DATE2,SYN_SYNCHRONY,SYN2_SYNCHRONY2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2770.436247,9.8,0.15877875,-5.311827957,28.21551624,-11,121
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2144.068329,10.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2144.068329,11.8,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2144.068329,10,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2144.068329,9.6,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,1,1,1,1,2007,2144.068329,10.8,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2144.068329,10.3,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2144.068329,9,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2144.068329,10.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2193.082306,5.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2193.082306,7.4,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2193.082306,7.7,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2193.082306,9.2,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,845.0727779,11,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,845.0727779,10.8,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,845.0727779,9.9,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,845.0727779,10.6,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,845.0727779,9.3,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,845.0727779,10.7,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,845.0727779,10.3,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2156.836804,11.6,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2156.836804,9.4,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2156.836804,11.8,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2156.836804,10.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2156.836804,11,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2156.836804,11.7,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2156.836804,11.2,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,1,1,0,0,2007,2156.836804,11.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2156.836804,11.6,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,9.3,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,9.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,8.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,9.6,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,9.3,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,7.6,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,8.6,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,11.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,702.3254231,10.4,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,702.3254231,8.7,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,702.3254231,10,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,702.3254231,8.8,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,1,0,0,0,0,2007,702.3254231,10.2,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,702.3254231,7.8,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,702.3254231,9.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,702.3254231,10.5,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1246.308549,12.3,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1246.308549,11.7,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1246.308549,10,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1246.308549,11.2,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1246.308549,11.9,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3215.020062,7.3,0.15877875,-4.311827957,18.59186033,-10,100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3353.256626,9.6,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3353.256626,10,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3353.256626,8,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3353.256626,7.3,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3353.256626,8.6,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3353.256626,10.1,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3353.256626,9.1,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1639.425814,11,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1639.425814,11.5,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1639.425814,10.4,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1639.425814,11,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1639.425814,11.2,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1639.425814,10.7,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1639.425814,10.4,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1639.425814,10.8,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2096.763697,10.1,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2096.763697,9.5,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,849.4498219,9.2,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,849.4498219,9.6,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,849.4498219,7.5,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,849.4498219,8.8,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,849.4498219,8.2,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,849.4498219,10,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,849.4498219,9,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,849.4498219,10.8,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,541.0748562,10.5,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,541.0748562,11.6,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,541.0748562,11.4,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,541.0748562,11.5,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1273.570179,11.6,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1273.570179,11,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1273.570179,10.5,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1273.570179,10.9,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1273.570179,10.7,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1273.570179,10.3,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1273.570179,10.6,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,1,0,0,0,0,2007,1273.570179,11.5,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,1,0,0,0,2007,1273.570179,11,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1745.536594,8.7,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1745.536594,9.4,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1745.536594,9.2,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1745.536594,8.6,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1745.536594,9.5,0.15877875,-3.311827957,10.96820442,-9,81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,866.3498139,9.5,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,866.3498139,8.3,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2898.751455,9.5,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2898.751455,9,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2898.751455,7.5,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2898.751455,10.2,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2898.751455,9.8,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2898.751455,7.6,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2898.751455,9.5,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2898.751455,9.1,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,556.5294242,12.3,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,556.5294242,11.5,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,556.5294242,10.5,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,556.5294242,10.8,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,556.5294242,11.5,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1533.889827,12,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1533.889827,10.7,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1533.889827,10.8,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,1,1,1,1,2007,1533.889827,10.8,0.15877875,-2.311827957,5.344548503,-8,64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3071.931803,11,0.15877875,-1.311827957,1.720892589,-7,49
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3071.931803,10.1,0.15877875,-1.311827957,1.720892589,-7,49
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3071.931803,10.9,0.15877875,-1.311827957,1.720892589,-7,49
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3071.931803,11.7,0.15877875,-1.311827957,1.720892589,-7,49
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,3071.931803,10.6,0.15877875,-1.311827957,1.720892589,-7,49
