individual.id,year,laydate,no.fledged,no.recruits,mismatch,peakheight,T.nest.period,rain.nest.period,T.fledg.period,rain.fledg.period,arrivalT
191,1980,42,4,0,NA,NA,17.7,NA,13,NA,3.89
261,1980,41,3,0,NA,NA,17.7,NA,13,NA,3.89
594,1980,42,4,0,NA,NA,17.7,NA,13,NA,3.89
761,1980,37,6,0,NA,NA,17.7,NA,13,NA,3.89
799,1980,47.5,4,1,NA,NA,17.7,NA,13,NA,3.89
810,1980,48,3,0,NA,NA,17.7,NA,13,NA,3.89
818,1980,44.5,5,1,NA,NA,17.7,NA,13,NA,3.89
841,1980,38,5,1,NA,NA,17.7,NA,13,NA,3.89
847,1980,38,6,0,NA,NA,17.7,NA,13,NA,3.89
868,1980,42,5,0,NA,NA,17.7,NA,13,NA,3.89
874,1980,38,7,0,NA,NA,17.7,NA,13,NA,3.89
890,1980,38,5,1,NA,NA,17.7,NA,13,NA,3.89
989,1980,39,3,0,NA,NA,17.7,NA,13,NA,3.89
996,1980,39.5,5,1,NA,NA,17.7,NA,13,NA,3.89
1040,1980,40,6,0,NA,NA,17.7,NA,13,NA,3.89
1068,1980,42,5,0,NA,NA,17.7,NA,13,NA,3.89
1074,1980,43,4,0,NA,NA,17.7,NA,13,NA,3.89
1077,1980,40,6,2,NA,NA,17.7,NA,13,NA,3.89
1103,1980,42,3,0,NA,NA,17.7,NA,13,NA,3.89
1105,1980,46,2,0,NA,NA,17.7,NA,13,NA,3.89
1125,1980,41,4,1,NA,NA,17.7,NA,13,NA,3.89
1136,1980,41,4,0,NA,NA,17.7,NA,13,NA,3.89
1141,1980,41,5,1,NA,NA,17.7,NA,13,NA,3.89
1170,1980,42,1,1,NA,NA,17.7,NA,13,NA,3.89
1173,1980,42,4,0,NA,NA,17.7,NA,13,NA,3.89
1199,1980,42,7,1,NA,NA,17.7,NA,13,NA,3.89
1211,1980,42,6,2,NA,NA,17.7,NA,13,NA,3.89
1212,1980,42,4,0,NA,NA,17.7,NA,13,NA,3.89
1227,1980,42,5,0,NA,NA,17.7,NA,13,NA,3.89
1253,1980,43,6,0,NA,NA,17.7,NA,13,NA,3.89
1262,1980,43,6,0,NA,NA,17.7,NA,13,NA,3.89
1266,1980,48,7,0,NA,NA,17.7,NA,13,NA,3.89
1274,1980,43,6,0,NA,NA,17.7,NA,13,NA,3.89
1275,1980,43,1,0,NA,NA,17.7,NA,13,NA,3.89
1290,1980,43,6,1,NA,NA,17.7,NA,13,NA,3.89
1311,1980,44,5,1,NA,NA,17.7,NA,13,NA,3.89
1345,1980,44,6,0,NA,NA,17.7,NA,13,NA,3.89
1356,1980,44,5,0,NA,NA,17.7,NA,13,NA,3.89
1362,1980,44,6,1,NA,NA,17.7,NA,13,NA,3.89
1372,1980,44.5,6,0,NA,NA,17.7,NA,13,NA,3.89
1373,1980,44.5,6,0,NA,NA,17.7,NA,13,NA,3.89
1376,1980,45,3,1,NA,NA,17.7,NA,13,NA,3.89
1381,1980,45,5,1,NA,NA,17.7,NA,13,NA,3.89
1394,1980,45,6,0,NA,NA,17.7,NA,13,NA,3.89
1405,1980,45,5,0,NA,NA,17.7,NA,13,NA,3.89
1423,1980,45,3,1,NA,NA,17.7,NA,13,NA,3.89
1431,1980,45.5,6,0,NA,NA,17.7,NA,13,NA,3.89
1451,1980,46,6,0,NA,NA,17.7,NA,13,NA,3.89
1457,1980,46,4,0,NA,NA,17.7,NA,13,NA,3.89
1461,1980,46,1,0,NA,NA,17.7,NA,13,NA,3.89
1478,1980,46,6,0,NA,NA,17.7,NA,13,NA,3.89
1487,1980,46,4,0,NA,NA,17.7,NA,13,NA,3.89
1496,1980,46.5,2,0,NA,NA,17.7,NA,13,NA,3.89
1503,1980,51,6,1,NA,NA,17.7,NA,13,NA,3.89
1525,1980,47,7,0,NA,NA,17.7,NA,13,NA,3.89
1531,1980,47,6,0,NA,NA,17.7,NA,13,NA,3.89
1535,1980,47,5,0,NA,NA,17.7,NA,13,NA,3.89
1536,1980,47,4,1,NA,NA,17.7,NA,13,NA,3.89
1541,1980,47.5,5,0,NA,NA,17.7,NA,13,NA,3.89
1548,1980,48,5,1,NA,NA,17.7,NA,13,NA,3.89
1568,1980,48,4,0,NA,NA,17.7,NA,13,NA,3.89
1577,1980,49,4,0,NA,NA,17.7,NA,13,NA,3.89
1588,1980,49,4,0,NA,NA,17.7,NA,13,NA,3.89
1592,1980,49,6,0,NA,NA,17.7,NA,13,NA,3.89
1594,1980,49,4,0,NA,NA,17.7,NA,13,NA,3.89
1627,1980,51,3,0,NA,NA,17.7,NA,13,NA,3.89
1630,1980,51,2,0,NA,NA,17.7,NA,13,NA,3.89
1631,1980,51,6,4,NA,NA,17.7,NA,13,NA,3.89
1637,1980,51,5,0,NA,NA,17.7,NA,13,NA,3.89
1660,1980,52,4,2,NA,NA,17.7,NA,13,NA,3.89
1665,1980,52.5,4,0,NA,NA,17.7,NA,13,NA,3.89
1667,1980,52.5,3,1,NA,NA,17.7,NA,13,NA,3.89
1675,1980,53,5,0,NA,NA,17.7,NA,13,NA,3.89
1678,1980,53,5,0,NA,NA,17.7,NA,13,NA,3.89
1680,1980,53.5,4,0,NA,NA,17.7,NA,13,NA,3.89
1697,1980,55,3,0,NA,NA,17.7,NA,13,NA,3.89
1727,1980,60,3,0,NA,NA,17.7,NA,13,NA,3.89
1732,1980,63,4,0,NA,NA,17.7,NA,13,NA,3.89
1736,1980,66,1,0,NA,NA,17.7,NA,13,NA,3.89
9999,1980,43,3,1,NA,NA,17.7,NA,13,NA,3.89
9999,1980,42,4,0,NA,NA,17.7,NA,13,NA,3.89
9999,1980,46,0,0,NA,NA,17.7,NA,13,NA,3.89
9999,1980,42.5,0,0,NA,NA,17.7,NA,13,NA,3.89
9999,1980,55.5,0,0,NA,NA,17.7,NA,13,NA,3.89
9999,1980,47,6,1,NA,NA,17.7,NA,13,NA,3.89
9999,1980,44,0,0,NA,NA,17.7,NA,13,NA,3.89
9999,1980,54,0,0,NA,NA,17.7,NA,13,NA,3.89
9999,1980,42,0,0,NA,NA,17.7,NA,13,NA,3.89
9999,1980,46,0,0,NA,NA,17.7,NA,13,NA,3.89
261,1981,32,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
342,1981,45,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
350,1981,33,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
361,1981,33,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
495,1981,40,7,1,NA,NA,15.4,NA,13.7,NA,4.9175
522,1981,35,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
534,1981,35,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
594,1981,35,1,0,NA,NA,15.4,NA,13.7,NA,4.9175
724,1981,41,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
729,1981,37,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
799,1981,44.5,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
810,1981,40,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
818,1981,38,6,1,NA,NA,15.4,NA,13.7,NA,4.9175
843,1981,44,6,1,NA,NA,15.4,NA,13.7,NA,4.9175
868,1981,38,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
871,1981,39,7,1,NA,NA,15.4,NA,13.7,NA,4.9175
895,1981,41,7,1,NA,NA,15.4,NA,13.7,NA,4.9175
931,1981,39,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
932,1981,39,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
1049,1981,46,6,1,NA,NA,15.4,NA,13.7,NA,4.9175
1068,1981,41,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1070,1981,40,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
1074,1981,40,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
1103,1981,41,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1105,1981,41,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
1107,1981,41,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1115,1981,41,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
1127,1981,41,2,0,NA,NA,15.4,NA,13.7,NA,4.9175
1130,1981,41,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
1132,1981,49,1,0,NA,NA,15.4,NA,13.7,NA,4.9175
1173,1981,42,6,1,NA,NA,15.4,NA,13.7,NA,4.9175
1190,1981,42,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
1199,1981,42,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1241,1981,42.5,6,1,NA,NA,15.4,NA,13.7,NA,4.9175
1250,1981,42.5,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1252,1981,42.5,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
1255,1981,43,2,0,NA,NA,15.4,NA,13.7,NA,4.9175
1256,1981,43,0,0,NA,NA,15.4,NA,13.7,NA,4.9175
1263,1981,47,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
1264,1981,43,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1266,1981,43,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1272,1981,43,1,0,NA,NA,15.4,NA,13.7,NA,4.9175
1274,1981,43,3,0,NA,NA,15.4,NA,13.7,NA,4.9175
1306,1981,43.5,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1309,1981,43.5,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1311,1981,46,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
1314,1981,44,6,1,NA,NA,15.4,NA,13.7,NA,4.9175
1319,1981,44,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1320,1981,44,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1329,1981,46,5,1,NA,NA,15.4,NA,13.7,NA,4.9175
1333,1981,44,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
1340,1981,44,6,1,NA,NA,15.4,NA,13.7,NA,4.9175
1349,1981,44,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
1350,1981,44,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1371,1981,44.5,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1376,1981,47,3,0,NA,NA,15.4,NA,13.7,NA,4.9175
1383,1981,45,7,0,NA,NA,15.4,NA,13.7,NA,4.9175
1384,1981,45,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1385,1981,45,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
1387,1981,45,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1390,1981,45,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1427,1981,46,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1434,1981,46,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1443,1981,46,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1444,1981,46,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1448,1981,46,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1466,1981,46,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
1472,1981,46,4,1,NA,NA,15.4,NA,13.7,NA,4.9175
1503,1981,47,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1504,1981,47,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
1509,1981,47,5,0,NA,NA,15.4,NA,13.7,NA,4.9175
1547,1981,48,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
1565,1981,48,2,0,NA,NA,15.4,NA,13.7,NA,4.9175
1601,1981,49.5,2,0,NA,NA,15.4,NA,13.7,NA,4.9175
1627,1981,50.5,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
1632,1981,51,2,0,NA,NA,15.4,NA,13.7,NA,4.9175
1671,1981,53,3,0,NA,NA,15.4,NA,13.7,NA,4.9175
1714,1981,56.5,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
1728,1981,61,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
1730,1981,63,3,0,NA,NA,15.4,NA,13.7,NA,4.9175
1737,1981,66.5,2,0,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,62,0,0,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,44.5,0,0,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,45,0,0,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,41,6,1,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,41,6,0,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,47,0,0,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,49,0,0,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,42,4,0,NA,NA,15.4,NA,13.7,NA,4.9175
9999,1981,47,0,0,NA,NA,15.4,NA,13.7,NA,4.9175
191,1982,31,7,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
342,1982,44,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
426,1982,34,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
475,1982,52,5,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
481,1982,34,5,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
495,1982,34,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
586,1982,46,4,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
653,1982,36,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
721,1982,37,7,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
724,1982,44,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
750,1982,37,7,2,NA,NA,18.7,0.054,14.8,0.063,4.8925
799,1982,37,4,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
810,1982,46,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
817,1982,38,7,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
843,1982,45.5,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
871,1982,38,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
891,1982,38,7,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
895,1982,38,7,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
914,1982,64,3,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1049,1982,40,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1068,1982,40,4,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1074,1982,41,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1082,1982,40,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1132,1982,42,4,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1134,1982,41,7,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1156,1982,41.5,6,2,NA,NA,18.7,0.054,14.8,0.063,4.8925
1171,1982,42,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1178,1982,42,6,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1224,1982,42,7,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1239,1982,42.5,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1242,1982,42.5,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1248,1982,42.5,7,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1263,1982,48,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1271,1982,43,6,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1278,1982,43,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1283,1982,43,6,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1306,1982,44,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1319,1982,46,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1329,1982,44,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1347,1982,44,7,2,NA,NA,18.7,0.054,14.8,0.063,4.8925
1370,1982,45,6,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1373,1982,49.5,3,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1425,1982,45,6,4,NA,NA,18.7,0.054,14.8,0.063,4.8925
1426,1982,54,4,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1436,1982,46,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1452,1982,46,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1455,1982,46,4,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1474,1982,46,6,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1486,1982,46,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1511,1982,47,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1513,1982,47,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1522,1982,47,4,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1529,1982,47,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1573,1982,48.5,6,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1599,1982,49.5,6,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1641,1982,51,6,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1677,1982,53,4,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
1688,1982,54,5,1,NA,NA,18.7,0.054,14.8,0.063,4.8925
1719,1982,58,3,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,40,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,47,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,48,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,38,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,55,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,46,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,48,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,37,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,44.5,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,42.5,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,51,5,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,41,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,39,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,54,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,46,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
9999,1982,60,0,0,NA,NA,18.7,0.054,14.8,0.063,4.8925
102,1983,29,7,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
121,1983,30,3,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
143,1983,30,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
290,1983,32,3,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
342,1983,33,6,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
430,1983,34,6,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
432,1983,34,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
460,1983,34,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
464,1983,34,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
475,1983,34,4,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
481,1983,44,5,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
493,1983,34,4,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
495,1983,44,2,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
509,1983,34.5,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
529,1983,35,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
573,1983,35,4,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
586,1983,35,5,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
633,1983,36,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
670,1983,36,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
687,1983,36,6,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
705,1983,37,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
724,1983,37,7,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
736,1983,37,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
752,1983,37,4,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
782,1983,37,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
834,1983,38,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
843,1983,38,7,2,NA,NA,15.3,0.089,16.5,0.045,3.6175
867,1983,38,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
871,1983,41.5,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
877,1983,38,3,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
906,1983,47,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
914,1983,39,7,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
930,1983,39,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
933,1983,39,7,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1022,1983,40,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1026,1983,40,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1027,1983,40,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1049,1983,59,2,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1056,1983,40,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1066,1983,40,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1071,1983,44,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1074,1983,43,6,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
1076,1983,49.5,4,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1084,1983,40,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1094,1983,41,4,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1132,1983,41,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1152,1983,41.5,4,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
1157,1983,41.5,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1159,1983,41.5,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1167,1983,42,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1172,1983,42,7,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
1193,1983,42,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1206,1983,42,7,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
1228,1983,42,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1247,1983,42.5,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1249,1983,42.5,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1263,1983,43,7,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
1277,1983,43,5,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
1286,1983,43,7,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1346,1983,44,5,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
1370,1983,45,7,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1379,1983,45,8,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1413,1983,45,5,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
1426,1983,46,2,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1427,1983,47,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1447,1983,46,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1527,1983,47,5,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
1658,1983,52,7,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,31,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,41,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,33,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,33,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,39,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,41,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,38,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,33,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,41,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,31,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,37,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,43,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,36,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,34,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,41.5,6,1,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,42,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,30,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,37,6,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,39,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,39,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,39,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
9999,1983,32,0,0,NA,NA,15.3,0.089,16.5,0.045,3.6175
117,1984,30,3,0,NA,NA,12.6,0.099,13.4,0.065,5.52
244,1984,32,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
290,1984,45,6,2,NA,NA,12.6,0.099,13.4,0.065,5.52
342,1984,47.5,2,0,NA,NA,12.6,0.099,13.4,0.065,5.52
346,1984,33,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
349,1984,33,3,0,NA,NA,12.6,0.099,13.4,0.065,5.52
464,1984,50,6,1,NA,NA,12.6,0.099,13.4,0.065,5.52
475,1984,36,6,1,NA,NA,12.6,0.099,13.4,0.065,5.52
495,1984,37,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
509,1984,37,6,2,NA,NA,12.6,0.099,13.4,0.065,5.52
517,1984,35,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
529,1984,36,6,1,NA,NA,12.6,0.099,13.4,0.065,5.52
551,1984,35,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
559,1984,35,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
574,1984,35,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
580,1984,35,4,0,NA,NA,12.6,0.099,13.4,0.065,5.52
590,1984,35,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
602,1984,35,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
603,1984,35,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
645,1984,36,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
665,1984,36,6,1,NA,NA,12.6,0.099,13.4,0.065,5.52
682,1984,36,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
703,1984,37,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
723,1984,37,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
743,1984,37,4,0,NA,NA,12.6,0.099,13.4,0.065,5.52
756,1984,37,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
805,1984,37,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
810,1984,45,6,0,NA,NA,12.6,0.099,13.4,0.065,5.52
863,1984,47.5,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
906,1984,54.5,5,0,NA,NA,12.6,0.099,13.4,0.065,5.52
